Class,BaseType,DropLevel,Rarity,Height,Width,Itemlevel,Sockets,LinkedSockets,SocketGroup,Quality,Corrupted,Identified,SubGroup A,SubGroup B,SubGroup Tier,Game:Strength,Game:Dexterity,Game:Intelligence,Game:Damage From,Game:Damage To,Game:APS,Game:DPS,Game:Crit from,Game:Crit to,Game:Implicit 1,Game:Implicit 2,Game:Armour,Game:Evasion,Game:Energy Shield,Game:Block
Currency,Muttering Essence of Anger,12,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Weeping Essence of Anger,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Wailing Essence of Anger,48,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Screaming Essence of Anger,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Shrieking Essence of Anger,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Deafening Essence of Anger,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Muttering Essence of Torment,12,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Weeping Essence of Torment,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Wailing Essence of Torment,48,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Screaming Essence of Torment,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Shrieking Essence of Torment,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Deafening Essence of Torment,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Muttering Essence of Sorrow,12,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Weeping Essence of Sorrow,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Wailing Essence of Sorrow,48,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Screaming Essence of Sorrow,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Shrieking Essence of Sorrow,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Deafening Essence of Sorrow,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Weeping Essence of Rage,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Wailing Essence of Rage,48,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Screaming Essence of Rage,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Shrieking Essence of Rage,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Deafening Essence of Rage,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Weeping Essence of Suffering,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Wailing Essence of Suffering,48,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Screaming Essence of Suffering,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Shrieking Essence of Suffering,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Deafening Essence of Suffering,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Weeping Essence of Wrath,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Wailing Essence of Wrath,48,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Screaming Essence of Wrath,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Shrieking Essence of Wrath,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Deafening Essence of Wrath,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Weeping Essence of Doubt,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Wailing Essence of Doubt,48,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Screaming Essence of Doubt,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Shrieking Essence of Doubt,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Deafening Essence of Doubt,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Wailing Essence of Loathing,48,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Screaming Essence of Loathing,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Shrieking Essence of Loathing,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Deafening Essence of Loathing,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Wailing Essence of Zeal,48,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Screaming Essence of Zeal,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Shrieking Essence of Zeal,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Deafening Essence of Zeal,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Wailing Essence of Anguish,48,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Screaming Essence of Anguish,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Shrieking Essence of Anguish,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Deafening Essence of Anguish,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Wailing Essence of Spite,48,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Screaming Essence of Spite,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Shrieking Essence of Spite,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Deafening Essence of Spite,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Screaming Essence of Scorn,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Shrieking Essence of Scorn,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Deafening Essence of Scorn,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Screaming Essence of Envy,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Shrieking Essence of Envy,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Deafening Essence of Envy,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Screaming Essence of Misery,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Shrieking Essence of Misery,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Deafening Essence of Misery,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Screaming Essence of Dread,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Shrieking Essence of Dread,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Deafening Essence of Dread,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Essence of Insanity,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Essence of Horror,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Essence of Delirium,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Essence of Hysteria,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Remnant of Corruption,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Stacked Deck,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Unshaping Orb,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Cartographer's Seal,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Map Fragments,Sacrifice at Dusk,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Map Fragments,Sacrifice at Midnight,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Map Fragments,Sacrifice at Dawn,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Map Fragments,Sacrifice at Noon,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Map Fragments,Mortal Grief,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Map Fragments,Mortal Rage,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Map Fragments,Mortal Hope,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Map Fragments,Mortal Ignorance,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Map Fragments,Volkuur's Key,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Map Fragments,Eber's Key,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Map Fragments,Yriel's Key,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Map Fragments,Inya's Key,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Map Fragments,Fragment of the Hydra,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Map Fragments,Fragment of the Phoenix,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Map Fragments,Fragment of the Minotaur,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Map Fragments,Fragment of the Chimera,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Map Fragments,Divine Vessel,60,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Misc Map Items,Ancient Reliquary Key,1,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,
Labyrinth Map Item,Offering to the Goddess,60,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Golden Page,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Golden Hand,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Alira's Amulet,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Allflame,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Bust of Gaius Sentari,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Baleful Gem,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Ammonite Glyph,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Deshret's Banner,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Infernal Talc,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Medicine Chest,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Sewer Keys,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Tower Key,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Tolman's Bracelet,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,The Apex,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Thaumetic Emblem,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Maligaro's Spike,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Book of Reform,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Shaper's Orb (Tier 1),17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Miasmeter,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Eyes of Zeal,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Sign of Purity,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Tukohama's Tooth,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Hinekora's Hair,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Valako's Jaw,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Eye of Conquest,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Bestel's Manuscript,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,The Black Flag,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Maligaro's Map,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Obsidian Key,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Kishara's Star,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Silver Locket,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Black Venom,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Greust's Necklace,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Firefly,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Sun Orb,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Moon Orb,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Ankh of Eternity,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Wings of Vastiri,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Sekhema Feather,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Storm Blade,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Trarthan Powder,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Basilisk Acid,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Calendar of Fortune,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Bottled Storm,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,Elixir of Allure,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,The Teardrop,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Items,The Staff of Purity,17,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Labyrinth Item,Silver Key,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Labyrinth Item,Golden Key,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Labyrinth Item,Treasure Key,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Blessing of Xoph,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Blessing of Tul,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Blessing of Esh,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Blessing of Uul-Netol,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Blessing of Chayula,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Misc Map Items,Esh's Breachstone,70,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Misc Map Items,Tul's Breachstone,70,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Misc Map Items,Xoph's Breachstone,70,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Misc Map Items,Uul-Netol's Breachstone,75,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Misc Map Items,Chayula's Breachstone,80,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Amulets,Ashscale Talisman,1,NMR,1,1,,,,,,1,,,,1,,,,,,,,,,,,,,,
Amulets,Black Maw Talisman,1,NMRU,1,1,,1,,,,1,,,,1,,,,,,,,,,,,,,,
Amulets,Breakrib Talisman,1,NMR,1,1,,,,,,1,,,,1,,,,,,,,,,,,,,,
Amulets,Chrysalis Talisman,1,NMR,1,1,,,,,,1,,,,1,,,,,,,,,,,,,,,
Amulets,Deadhand Talisman,1,NMR,1,1,,,,,,1,,,,1,,,,,,,,,,,,,,,
Amulets,Deep One Talisman,1,NMR,1,1,,,,,,1,,,,1,,,,,,,,,,,,,,,
Amulets,Lone Antler Talisman,1,NMR,1,1,,,,,,1,,,,1,,,,,,,,,,,,,,,
Amulets,Mandible Talisman,1,NMR,1,1,,,,,,1,,,,1,,,,,,,,,,,,,,,
Amulets,Rot Head Talisman,1,NMR,1,1,,,,,,1,,,,1,,,,,,,,,,,,,,,
Amulets,Undying Flesh Talisman,1,NMR,1,1,,,,,,1,,,,1,,,,,,,,,,,,,,,
Amulets,Writhing Talisman,1,NMR,1,1,,,,,,1,,,,1,,,,,,,,,,,,,,,
Amulets,Avian Twins Talisman,20,NMR,1,1,,,,,,1,,,,2,,,,,,,,,,,,,,,
Amulets,Clutching Talisman,20,NMRU,1,1,,,,,,1,,,,2,,,,,,,,,,,,,,,
Amulets,Fangjaw Talisman,20,NMR,1,1,,,,,,1,,,,2,,,,,,,,,,,,,,,
Amulets,Hexclaw Talisman,20,NMR,1,1,,,,,,1,,,,2,,,,,,,,,,,,,,,
Amulets,Horned Talisman,20,NMR,1,1,,,,,,1,,,,2,,,,,,,,,,,,,,,
Amulets,Primal Skull Talisman,20,NMR,1,1,,,,,,1,,,,2,,,,,,,,,,,,,,,
Amulets,Splitnewt Talisman,20,NMR,1,1,,,,,,1,,,,2,,,,,,,,,,,,,,,
Amulets,Wereclaw Talisman,40,NMRU,1,1,,,,,,1,,,,2,,,,,,,,,,,,,,,
Amulets,Longtooth Talisman,40,NMR,1,1,,,,,,1,,,,3,,,,,,,,,,,,,,,
Amulets,Monkey Paw Talisman,40,NMR,1,1,,,,,,1,,,,3,,,,,,,,,,,,,,,
Amulets,Monkey Twins Talisman,40,NMR,1,1,,,,,,1,,,,3,,,,,,,,,,,,,,,
Amulets,Rotfeather Talisman,40,NMRU,1,1,,,,,,1,,,,3,,,,,,,,,,,,,,,
Amulets,Spinefuse Talisman,40,NMR,1,1,,,,,,1,,,,3,,,,,,,,,,,,,,,
Amulets,Three Hands Talisman,40,NMR,1,1,,,,,,1,,,,3,,,,,,,,,,,,,,,
Amulets,Three Rat Talisman,40,NMR,1,1,,,,,,1,,,,3,,,,,,,,,,,,,,,
Amulets,Greatwolf Talisman,60,NMRU,1,1,,,,,,1,,,,4,,,,,,,,,,,,,,,
Piece,Imperial Staff Piece,1,U,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Piece,Blunt Arrow Quiver Piece,1,U,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Piece,Archon Kite Shield Piece,1,U,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Piece,Callous Mask Piece,1,U,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Piece,Cloth Belt Piece,1,U,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Piece,Legion Sword Piece,1,U,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Maps,Harbinger Map,75,U,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Abyss Jewel,Murderous Eye Jewel,1,NMR,1,1,,,,,,,,abyss,,,,,,,,,,,,,,,,,
Abyss Jewel,Searching Eye Jewel,1,NMR,1,1,,,,,,,,abyss,,,,,,,,,,,,,,,,,
Abyss Jewel,Hypnotic Eye Jewel,1,NMR,1,1,,,,,,,,abyss,,,,,,,,,,,,,,,,,
Abyss Jewel,Ghastly Eye Jewel,1,NMR,1,1,,,,,,,,abyss,,,,,,,,,,,,,,,,,
Belts,Stygian Vise,1,RU,1,1,,,,,,,,abyss,,,,,,,,,,,,,,,,,
Maps,Lookout Map,68,NMR,1,1,,,,,0,,,,,1,,,,,,,,,,,,,,,
Maps,Beach Map,68,NMR,1,1,,,,,0,,,,,1,,,,,,,,,,,,,,,
Maps,Graveyard Map,68,NMR,1,1,,,,,0,,,,,1,,,,,,,,,,,,,,,
Maps,Dungeon Map,68,NMR,1,1,,,,,0,,,,,1,,,,,,,,,,,,,,,
Maps,Alleyways Map,69,NMR,1,1,,,,,0,,,,,2,,,,,,,,,,,,,,,
Maps,Pen Map,69,NMR,1,1,,,,,0,,,,,2,,,,,,,,,,,,,,,
Maps,Desert Map,69,NMR,1,1,,,,,0,,,,,2,,,,,,,,,,,,,,,
Maps,Arid Lake Map,69,NMR,1,1,,,,,0,,,,,2,,,,,,,,,,,,,,,
Maps,Flooded Mine Map,69,NMR,1,1,,,,,0,,,,,2,,,,,,,,,,,,,,,
Maps,Marshes Map,69,NMR,1,1,,,,,0,,,,,2,,,,,,,,,,,,,,,
Maps,Iceberg Map,70,NMR,1,1,,,,,0,,,,,3,,,,,,,,,,,,,,,
Maps,Cage Map,70,NMR,1,1,,,,,0,,,,,3,,,,,,,,,,,,,,,
Maps,Springs Map,70,NMR,1,1,,,,,0,,,,,3,,,,,,,,,,,,,,,
Maps,Excavation Map,70,NMR,1,1,,,,,0,,,,,3,,,,,,,,,,,,,,,
Maps,Leyline Map,70,NMR,1,1,,,,,0,,,,,3,,,,,,,,,,,,,,,
Maps,Peninsula Map,70,NMR,1,1,,,,,0,,,,,3,,,,,,,,,,,,,,,
Maps,Port Map,70,NMR,1,1,,,,,0,,,,,3,,,,,,,,,,,,,,,
Maps,Burial Chambers Map,70,NMR,1,1,,,,,0,,,,,3,,,,,,,,,,,,,,,
Maps,Cells Map,70,NMR,1,1,,,,,0,,,,,3,,,,,,,,,,,,,,,
Maps,Arcade Map,70,NMR,1,1,,,,,0,,,,,3,,,,,,,,,,,,,,,
Maps,City Square Map,71,NMR,1,1,,,,,0,,,,,4,,,,,,,,,,,,,,,
Maps,Relic Chambers Map,71,NMR,1,1,,,,,0,,,,,4,,,,,,,,,,,,,,,
Maps,Courthouse Map,71,NMR,1,1,,,,,0,,,,,4,,,,,,,,,,,,,,,
Maps,Strand Map,71,NMR,1,1,,,,,0,,,,,4,,,,,,,,,,,,,,,
Maps,Chateau Map,71,NMR,1,1,,,,,0,,,,,4,,,,,,,,,,,,,,,
Maps,Grotto Map,71,NMR,1,1,,,,,0,,,,,4,,,,,,,,,,,,,,,
Maps,Gorge Map,71,NMR,1,1,,,,,0,,,,,4,,,,,,,,,,,,,,,
Maps,Volcano Map,71,NMR,1,1,,,,,0,,,,,4,,,,,,,,,,,,,,,
Maps,Lighthouse Map,71,NMR,1,1,,,,,0,,,,,4,,,,,,,,,,,,,,,
Maps,Canyon Map,71,NMR,1,1,,,,,0,,,,,4,,,,,,,,,,,,,,,
Maps,Conservatory Map,72,NMR,1,1,,,,,0,,,,,5,,,,,,,,,,,,,,,
Maps,Sulphur Vents Map,72,NMR,1,1,,,,,0,,,,,5,,,,,,,,,,,,,,,
Maps,Haunted Mansion Map,72,NMR,1,1,,,,,0,,,,,5,,,,,,,,,,,,,,,
Maps,Maze Map,72,NMR,1,1,,,,,0,,,,,5,,,,,,,,,,,,,,,
Maps,Channel Map,72,NMR,1,1,,,,,0,,,,,5,,,,,,,,,,,,,,,
Maps,Toxic Sewer Map,72,NMR,1,1,,,,,0,,,,,5,,,,,,,,,,,,,,,
Maps,Ancient City Map,72,NMR,1,1,,,,,0,,,,,5,,,,,,,,,,,,,,,
Maps,Ivory Temple Map,72,NMR,1,1,,,,,0,,,,,5,,,,,,,,,,,,,,,
Maps,Spider Lair Map,72,NMR,1,1,,,,,0,,,,,5,,,,,,,,,,,,,,,
Maps,Barrows Map,72,NMR,1,1,,,,,0,,,,,5,,,,,,,,,,,,,,,
Maps,Mausoleum Map,73,NMR,1,1,,,,,0,,,,,6,,,,,,,,,,,,,,,
Maps,Fields Map,73,NMR,1,1,,,,,0,,,,,6,,,,,,,,,,,,,,,
Maps,Jungle Valley Map,73,NMR,1,1,,,,,0,,,,,6,,,,,,,,,,,,,,,
Maps,Phantasmagoria Map,73,NMR,1,1,,,,,0,,,,,6,,,,,,,,,,,,,,,
Maps,Academy Map,73,NMR,1,1,,,,,0,,,,,6,,,,,,,,,,,,,,,
Maps,Thicket Map,73,NMR,1,1,,,,,0,,,,,6,,,,,,,,,,,,,,,
Maps,Wharf Map,73,NMR,1,1,,,,,0,,,,,6,,,,,,,,,,,,,,,
Maps,Ashen Wood Map,73,NMR,1,1,,,,,0,,,,,6,,,,,,,,,,,,,,,
Maps,Atoll Map,73,NMR,1,1,,,,,0,,,,,6,,,,,,,,,,,,,,,
Maps,Cemetery Map,73,NMR,1,1,,,,,0,,,,,6,,,,,,,,,,,,,,,
Maps,Underground Sea Map,73,NMR,1,1,,,,,0,,,,,6,,,,,,,,,,,,,,,
Maps,Tribunal Map,74,NMR,1,1,,,,,0,,,,,7,,,,,,,,,,,,,,,
Maps,Coral Ruins Map,74,NMR,1,1,,,,,0,,,,,7,,,,,,,,,,,,,,,
Maps,Lava Chamber Map,74,NMR,1,1,,,,,0,,,,,7,,,,,,,,,,,,,,,
Maps,Residence Map,74,NMR,1,1,,,,,0,,,,,7,,,,,,,,,,,,,,,
Maps,Ramparts Map,74,NMR,1,1,,,,,0,,,,,7,,,,,,,,,,,,,,,
Maps,Dunes Map,74,NMRU,1,1,,,,,0,,,,,7,,,,,,,,,,,,,,,
Maps,Bone Crypt Map,74,NMR,1,1,,,,,0,,,,,7,,,,,,,,,,,,,,,
Maps,Underground River Map,74,NMR,1,1,,,,,0,,,,,7,,,,,,,,,,,,,,,
Maps,Gardens Map,74,NMR,1,1,,,,,0,,,,,7,,,,,,,,,,,,,,,
Maps,Arachnid Nest Map,74,NMR,1,1,,,,,0,,,,,7,,,,,,,,,,,,,,,
Maps,Bazaar Map,74,NMR,1,1,,,,,0,,,,,7,,,,,,,,,,,,,,,
Maps,Laboratory Map,75,NMR,1,1,,,,,0,,,,,8,,,,,,,,,,,,,,,
Maps,Infested Valley Map,75,NMR,1,1,,,,,0,,,,,8,,,,,,,,,,,,,,,
Maps,Overgrown Ruin Map,75,NMR,1,1,,,,,0,,,,,8,,,,,,,,,,,,,,,
Maps,Vaal Pyramid Map,75,NMR,1,1,,,,,0,,,,,8,,,,,,,,,,,,,,,
Maps,Geode Map,75,NMR,1,1,,,,,0,,,,,8,,,,,,,,,,,,,,,
Maps,Armoury Map,75,NMR,1,1,,,,,0,,,,,8,,,,,,,,,,,,,,,
Maps,Courtyard Map,75,NMR,1,1,,,,,0,,,,,8,,,,,,,,,,,,,,,
Maps,Mud Geyser Map,75,NMR,1,1,,,,,0,,,,,8,,,,,,,,,,,,,,,
Maps,Shore Map,75,NMR,1,1,,,,,0,,,,,8,,,,,,,,,,,,,,,
Maps,Tropical Island Map,75,NMR,1,1,,,,,0,,,,,8,,,,,,,,,,,,,,,
Maps,Mineral Pools Map,75,NMR,1,1,,,,,0,,,,,8,,,,,,,,,,,,,,,
Maps,Moon Temple Map,76,NMRU,1,1,,,,,0,,,,,9,,,,,,,,,,,,,,,
Maps,Sepulchre Map,76,NMR,1,1,,,,,0,,,,,9,,,,,,,,,,,,,,,
Maps,Tower Map,76,NMR,1,1,,,,,0,,,,,9,,,,,,,,,,,,,,,
Maps,Waste Pool Map,76,NMR,1,1,,,,,0,,,,,9,,,,,,,,,,,,,,,
Maps,Plateau Map,76,NMR,1,1,,,,,0,,,,,9,,,,,,,,,,,,,,,
Maps,Estuary Map,76,NMR,1,1,,,,,0,,,,,9,,,,,,,,,,,,,,,
Maps,Vault Map,76,NMR,1,1,,,,,0,,,,,9,,,,,,,,,,,,,,,
Maps,Temple Map,76,NMR,1,1,,,,,0,,,,,9,,,,,,,,,,,,,,,
Maps,Arena Map,76,NMR,1,1,,,,,0,,,,,9,,,,,,,,,,,,,,,
Maps,Museum Map,76,NMR,1,1,,,,,0,,,,,9,,,,,,,,,,,,,,,
Maps,Scriptorium Map,76,NMR,1,1,,,,,0,,,,,9,,,,,,,,,,,,,,,
Maps,Siege Map,77,NMR,1,1,,,,,0,,,,,10,,,,,,,,,,,,,,,
Maps,Shipyard Map,77,NMR,1,1,,,,,0,,,,,10,,,,,,,,,,,,,,,
Maps,Belfry Map,77,NMR,1,1,,,,,0,,,,,10,,,,,,,,,,,,,,,
Maps,Arachnid Tomb Map,77,NMR,1,1,,,,,0,,,,,10,,,,,,,,,,,,,,,
Maps,Wasteland Map,77,NMR,1,1,,,,,0,,,,,10,,,,,,,,,,,,,,,
Maps,Precinct Map,77,NMR,1,1,,,,,0,,,,,10,,,,,,,,,,,,,,,
